,sentence,pos_tag
2568,Kontribusi mereka terhadap ekonomi nasional juga signifikan yakni sebesar 61 persen dari total Produk Domestik Bruto PDB atau setara dengan Rp 9580 triliun.,"[('Kontribusi', 'NOUN'), ('mereka', 'PRON'), ('terhadap', 'ADP'), ('ekonomi', 'NOUN'), ('nasional', 'ADJ'), ('juga', 'ADV'), ('signifikan', 'ADJ'), ('yakni', 'ADV'), ('sebesar', 'ADP'), ('61', 'NUM'), ('persen', 'NOUN'), ('dari', 'ADP'), ('total', 'NOUN'), ('Produk', 'PROPN'), ('Domestik', 'PROPN'), ('Bruto', 'PROPN'), ('PDB', 'PROPN'), ('atau', 'CCONJ'), ('setara', 'ADJ'), ('dengan', 'ADP'), ('Rp', 'PROPN'), ('9580', 'NUM'), ('triliun', 'NUM'), ('.', 'PUNCT')]"
2569,Lebih dari itu UMKM menjadi tulang punggung penyerapan tenaga kerja di Indonesia dengan menyerap hingga 97 persen tenaga kerja.,"[('Lebih', 'ADV'), ('dari', 'ADP'), ('itu', 'DET'), ('UMKM', 'PROPN'), ('menjadi', 'VERB'), ('tulang', 'NOUN'), ('punggung', 'NOUN'), ('penyerapan', 'NOUN'), ('tenaga', 'NOUN'), ('kerja', 'NOUN'), ('di', 'ADP'), ('Indonesia', 'PROPN'), ('dengan', 'SCONJ'), ('menyerap', 'VERB'), ('hingga', 'ADP'), ('97', 'NUM'), ('persen', 'NOUN'), ('tenaga', 'NOUN'), ('kerja', 'NOUN'), ('.', 'PUNCT')]"
2570,Peran UMKM dalam perekonomian domestik tidak dapat dipungkiri.,"[('Peran', 'NOUN'), ('UMKM', 'PROPN'), ('dalam', 'ADP'), ('perekonomian', 'NOUN'), ('domestik', 'ADJ'), ('tidak', 'PART'), ('dapat', 'AUX'), ('dipungkiri', 'VERB'), ('.', 'PUNCT')]"
2571,Dalam mencapai pertumbuhan yang berkelanjutan diperlukan upaya sistematis untuk tidak hanya meningkatkan kuantitas tetapi juga kualitas dan skala usaha pelaku UMKM lokal.,"[('Dalam', 'ADP'), ('mencapai', 'VERB'), ('pertumbuhan', 'NOUN'), ('yang', 'PRON'), ('berkelanjutan', 'VERB'), ('diperlukan', 'VERB'), ('upaya', 'NOUN'), ('sistematis', 'ADJ'), ('untuk', 'SCONJ'), ('tidak', 'PART'), ('hanya', 'ADV'), ('meningkatkan', 'VERB'), ('kuantitas', 'NOUN'), ('tetapi', 'CCONJ'), ('juga', 'ADV'), ('kualitas', 'NOUN'), ('dan', 'CCONJ'), ('skala', 'NOUN'), ('usaha', 'NOUN'), ('pelaku', 'NOUN'), ('UMKM', 'NOUN'), ('lokal', 'ADJ'), ('.', 'PUNCT')]"
2572,Untuk itu kolaborasi multi-stakeholder menjadi kunci untuk mencapai tujuan tersebut.,"[('Untuk', 'ADP'), ('itu', 'DET'), ('kolaborasi', 'NOUN'), ('multi-stakeholder', 'ADJ'), ('menjadi', 'VERB'), ('kunci', 'NOUN'), ('untuk', 'SCONJ'), ('mencapai', 'VERB'), ('tujuan', 'NOUN'), ('tersebut', 'DET'), ('.', 'PUNCT')]"
2573,Garudafood beserta mitra strategisnya selama lima tahun terakhir bersinergi dan berkolaborasi untuk dapat memajukan UMKM lokal secara berkelanjutan.,"[('Garudafood', 'PROPN'), ('beserta', 'ADP'), ('mitra', 'NOUN'), ('strategis', 'ADJ'), ('nya', 'DET'), ('selama', 'ADP'), ('lima', 'NUM'), ('tahun', 'NOUN'), ('terakhir', 'ADJ'), ('bersinergi', 'VERB'), ('dan', 'CCONJ'), ('berkolaborasi', 'VERB'), ('untuk', 'SCONJ'), ('dapat', 'AUX'), ('memajukan', 'VERB'), ('UMKM', 'NOUN'), ('lokal', 'ADJ'), ('secara', 'ADP'), ('berkelanjutan', 'VERB'), ('.', 'PUNCT')]"
2574,Upaya yang dilakukan mencakup pemberian modal awal pendampingan intensif serta pelatihan pengembangan soft skill antara lain salesmanship product knowledge penulisan laporan keuangan strategi pemasaran identifikasi faktor resiko copywriting hingga literasi digital.,"[('Upaya', 'NOUN'), ('yang', 'PRON'), ('dilakukan', 'VERB'), ('mencakup', 'VERB'), ('pemberian', 'NOUN'), ('modal', 'NOUN'), ('awal', 'ADJ'), ('pendampingan', 'NOUN'), ('intensif', 'ADJ'), ('serta', 'CCONJ'), ('pelatihan', 'NOUN'), ('pengembangan', 'NOUN'), ('soft', 'NOUN'), ('skill', 'NOUN'), ('antara', 'ADP'), ('lain', 'ADP'), ('salesmanship', 'NOUN'), ('product', 'PROPN'), ('knowledge', 'PROPN'), ('penulisan', 'NOUN'), ('laporan', 'NOUN'), ('keuangan', 'NOUN'), ('strategi', 'NOUN'), ('pemasaran', 'NOUN'), ('identifikasi', 'NOUN'), ('faktor', 'NOUN'), ('resiko', 'NOUN'), ('copywriting', 'NOUN'), ('hingga', 'ADP'), ('literasi', 'NOUN'), ('digital', 'ADJ'), ('.', 'PUNCT')]"
2575,Sebagai bentuk dukungan lebih lanjut Garudafood mengadakan workshop peningkatan kapasitas secara tatap muka yang pertama kali dilakukan pasca pandemi.,"[('Sebagai', 'ADP'), ('bentuk', 'NOUN'), ('dukungan', 'NOUN'), ('lebih', 'ADV'), ('lanjut', 'VERB'), ('Garudafood', 'PROPN'), ('mengadakan', 'VERB'), ('workshop', 'NOUN'), ('peningkatan', 'NOUN'), ('kapasitas', 'NOUN'), ('secara', 'ADP'), ('tatap', 'NOUN'), ('muka', 'NOUN'), ('yang', 'PRON'), ('pertama', 'ADJ'), ('kali', 'NOUN'), ('dilakukan', 'VERB'), ('pasca', 'ADP'), ('pandemi', 'NOUN'), ('.', 'PUNCT')]"
2576,Kegiatan ini tidak hanya sekedar meningkatkan keterampilan teknis namun juga sekaligus sebagai bentuk apresiasi serta memfasilitasi pembentukan jaringan yang lebih luas dan mandiri.,"[('Kegiatan', 'NOUN'), ('ini', 'DET'), ('tidak', 'PART'), ('hanya', 'ADV'), ('sekedar', 'ADV'), ('meningkatkan', 'VERB'), ('keterampilan', 'NOUN'), ('teknis', 'ADJ'), ('namun', 'CCONJ'), ('juga', 'ADV'), ('sekaligus', 'ADV'), ('sebagai', 'ADP'), ('bentuk', 'NOUN'), ('apresiasi', 'NOUN'), ('serta', 'CCONJ'), ('memfasilitasi', 'VERB'), ('pembentukan', 'NOUN'), ('jaringan', 'NOUN'), ('yang', 'PRON'), ('lebih', 'ADV'), ('luas', 'ADJ'), ('dan', 'CCONJ'), ('mandiri', 'ADJ'), ('.', 'PUNCT')]"
2577,Kegiatan ini diharapkan dapat mengoptimalkan potensi usahanya dengan lebih baik khususnya dalam menghadapi tantangan bisnis di era digital dan globalisasi.,"[('Kegiatan', 'NOUN'), ('ini', 'DET'), ('diharapkan', 'VERB'), ('dapat', 'AUX'), ('mengoptimalkan', 'VERB'), ('potensi', 'NOUN'), ('usaha', 'NOUN'), ('nya', 'PRON'), ('dengan', 'ADP'), ('lebih', 'ADV'), ('baik', 'ADJ'), ('khususnya', 'ADJ'), ('dalam', 'ADP'), ('menghadapi', 'NOUN'), ('tantangan', 'NOUN'), ('bisnis', 'NOUN'), ('di', 'ADP'), ('era', 'NOUN'), ('digital', 'NOUN'), ('dan', 'CCONJ'), ('globalisasi', 'NOUN'), ('.', 'PUNCT')]"
2578,Hingga akhir 2024 Kampung Wirausaha Garudafood memiliki 454 komunitas binaan yang tersebar di wilayah seperti Jabodetabek Bandung Gresik Tasikmalaya dan Garut.,"[('Hingga', 'ADP'), ('akhir', 'NOUN'), ('2024', 'NUM'), ('Kampung', 'PROPN'), ('Wirausaha', 'PROPN'), ('Garudafood', 'PROPN'), ('memiliki', 'VERB'), ('454', 'NUM'), ('komunitas', 'NOUN'), ('binaan', 'NOUN'), ('yang', 'PRON'), ('tersebar', 'VERB'), ('di', 'ADP'), ('wilayah', 'NOUN'), ('seperti', 'ADP'), ('Jabodetabek', 'PROPN'), ('Bandung', 'PROPN'), ('Gresik', 'PROPN'), ('Tasikmalaya', 'PROPN'), ('dan', 'CCONJ'), ('Garut', 'PROPN'), ('.', 'PUNCT')]"
2579,Keanggotaan Kampung Wirausaha Garudafood hingga akhir 2024 mencapai hampir 30 persen dibandingkan tahun sebelumnya.,"[('Keanggotaan', 'PROPN'), ('Kampung', 'PROPN'), ('Wirausaha', 'PROPN'), ('Garudafood', 'PROPN'), ('hingga', 'ADP'), ('akhir', 'NOUN'), ('2024', 'NUM'), ('mencapai', 'VERB'), ('hampir', 'ADV'), ('30', 'NUM'), ('persen', 'NOUN'), ('dibandingkan', 'VERB'), ('tahun', 'NOUN'), ('sebelumnya', 'ADJ'), ('.', 'PUNCT')]"
2580,Dalam perencanaan strategis jangka pendek Kampung Wirausaha Garudafood berkomitmen memperluas jaringan komunitas di wilayah lain.,"[('Dalam', 'ADP'), ('perencanaan', 'NOUN'), ('strategis', 'ADJ'), ('jangka', 'NOUN'), ('pendek', 'ADJ'), ('Kampung', 'PROPN'), ('Wirausaha', 'PROPN'), ('Garudafood', 'PROPN'), ('berkomitmen', 'VERB'), ('memperluas', 'VERB'), ('jaringan', 'NOUN'), ('komunitas', 'NOUN'), ('di', 'ADP'), ('wilayah', 'NOUN'), ('lain', 'ADJ'), ('.', 'PUNCT')]"
2581,Potensi Paylater jadi Bantalan Pembiayaan Masyarakat di Tengah Ketidakpastian Ekonomi,"[('Potensi', 'PROPN'), ('Paylater', 'PROPN'), ('jadi', 'VERB'), ('Bantalan', 'PROPN'), ('Pembiayaan', 'PROPN'), ('Masyarakat', 'PROPN'), ('di', 'ADP'), ('Tengah', 'PROPN'), ('Ketidakpastian', 'PROPN'), ('Ekonomi', 'PROPN')]"
2582,Di tengah tantangan ekonomi saat ini percepatan penyaluran kredit menjadi salah satu instrumen penting untuk meningkatkan konsumsi masyarakat.,"[('Di', 'ADP'), ('tengah', 'NOUN'), ('tantangan', 'NOUN'), ('ekonomi', 'NOUN'), ('saat', 'NOUN'), ('ini', 'DET'), ('percepatan', 'NOUN'), ('penyaluran', 'NOUN'), ('kredit', 'NOUN'), ('menjadi', 'VERB'), ('salah', 'ADJ'), ('satu', 'NUM'), ('instrumen', 'NOUN'), ('penting', 'ADJ'), ('untuk', 'SCONJ'), ('meningkatkan', 'VERB'), ('konsumsi', 'NOUN'), ('masyarakat', 'NOUN'), ('.', 'PUNCT')]"
2583,Produk buy now pay later BNPL atau paylater sebagai layanan kredit digital dinilai dapat menstimulasi konsumsi masyarakat.,"[('Produk', 'PROPN'), ('buy', 'PROPN'), ('now', 'PROPN'), ('pay', 'PROPN'), ('later', 'NOUN'), ('BNPL', 'PROPN'), ('atau', 'CCONJ'), ('paylater', 'NOUN'), ('sebagai', 'ADP'), ('layanan', 'NOUN'), ('kredit', 'NOUN'), ('digital', 'ADJ'), ('dinilai', 'VERB'), ('dapat', 'AUX'), ('menstimulasi', 'VERB'), ('konsumsi', 'NOUN'), ('masyarakat', 'NOUN'), ('.', 'PUNCT')]"
2584,Ekonom dan Direktur Ekonomi Digital Center of Economic and Law Studies Celios Nailul Huda mengatakan ketika daya beli masyarakat menurun tetapi kebutuhan yang cenderung tetap masyarakat akan mencari pembiayaan untuk membantu pemenuhan kebutuhan tersebut.,"[('Ekonom', 'PROPN'), ('dan', 'CCONJ'), ('Direktur', 'PROPN'), ('Ekonomi', 'PROPN'), ('Digital', 'PROPN'), ('Center', 'PROPN'), ('of', 'PROPN'), ('Economic', 'PROPN'), ('and', 'PROPN'), ('Law', 'PROPN'), ('Studies', 'PROPN'), ('Celios', 'PROPN'), ('Nailul', 'PROPN'), ('Huda', 'PROPN'), ('mengatakan', 'VERB'), ('ketika', 'SCONJ'), ('daya', 'NOUN'), ('beli', 'NOUN'), ('masyarakat', 'NOUN'), ('menurun', 'VERB'), ('tetapi', 'CCONJ'), ('kebutuhan', 'NOUN'), ('yang', 'PRON'), ('cenderung', 'ADV'), ('tetap', 'VERB'), ('masyarakat', 'NOUN'), ('akan', 'AUX'), ('mencari', 'VERB'), ('pembiayaan', 'NOUN'), ('untuk', 'SCONJ'), ('membantu', 'VERB'), ('pemenuhan', 'NOUN'), ('kebutuhan', 'NOUN'), ('tersebut', 'DET'), ('.', 'PUNCT')]"
2585,SHUTTERSTOCK/PRZEMEK KLOS Ilustrasi fasilitas pay later buy now pay later BNPL.,"[('SHUTTERSTOCK/PRZEMEK', 'PROPN'), ('KLOS', 'PROPN'), ('Ilustrasi', 'NOUN'), ('fasilitas', 'NOUN'), ('pay', 'X'), ('later', 'PROPN'), ('buy', 'X'), ('now', 'X'), ('pay', 'X'), ('later', 'PROPN'), ('BNPL', 'PROPN'), ('.', 'PUNCT')]"
2586,Bagi mereka yang kesulitan mendapatkan akses kredit konvensional mereka akan mengandalkan pembiayaan alternatif salah satunya adalah paylater.,"[('Bagi', 'ADP'), ('mereka', 'PRON'), ('yang', 'PRON'), ('kesulitan', 'VERB'), ('mendapatkan', 'VERB'), ('akses', 'NOUN'), ('kredit', 'NOUN'), ('konvensional', 'ADJ'), ('mereka', 'PRON'), ('akan', 'AUX'), ('mengandalkan', 'VERB'), ('pembiayaan', 'NOUN'), ('alternatif', 'ADJ'), ('salah', 'ADJ'), ('satu', 'NUM'), ('nya', 'DET'), ('adalah', 'AUX'), ('paylater', 'NOUN'), ('.', 'PUNCT')]"
2587,Sistem penyaluran limit kredit yang cepat dan fleksibel serta diiringi dengan sistem credit scoring yang prudent membuat paylater jadi alat keuangan yang relevan serta menjadi bantalan pembiayaan bagi masyarakat di tengah ketidakpastian ekonomi kata dia dalam keterangan resmi dikutip Sabtu 9/11/2024.,"[('Sistem', 'PROPN'), ('penyaluran', 'NOUN'), ('limit', 'NOUN'), ('kredit', 'NOUN'), ('yang', 'PRON'), ('cepat', 'ADJ'), ('dan', 'CCONJ'), ('fleksibel', 'ADJ'), ('serta', 'CCONJ'), ('diiringi', 'VERB'), ('dengan', 'ADP'), ('sistem', 'NOUN'), ('credit', 'PROPN'), ('scoring', 'PROPN'), ('yang', 'PRON'), ('prudent', 'ADJ'), ('membuat', 'VERB'), ('paylater', 'NOUN'), ('jadi', 'VERB'), ('alat', 'NOUN'), ('keuangan', 'NOUN'), ('yang', 'PRON'), ('relevan', 'ADJ'), ('serta', 'CCONJ'), ('menjadi', 'VERB'), ('bantalan', 'NOUN'), ('pembiayaan', 'NOUN'), ('bagi', 'ADP'), ('masyarakat', 'NOUN'), ('di', 'ADP'), ('tengah', 'NOUN'), ('ketidakpastian', 'NOUN'), ('ekonomi', 'NOUN'), ('kata', 'NOUN'), ('dia', 'PRON'), ('dalam', 'ADP'), ('keterangan', 'NOUN'), ('resmi', 'ADJ'), ('dikutip', 'VERB'), ('Sabtu', 'PROPN'), ('9/11', 'NUM'), ('/2024', 'NUM'), ('.', 'PUNCT')]"
2588,Ia mengingatkan setiap instrumen keuangan termasuk paylater memiliki risiko dan dampak negatif jika tidak digunakan dengan bijak.,"[('Ia', 'PRON'), ('mengingatkan', 'VERB'), ('setiap', 'DET'), ('instrumen', 'NOUN'), ('keuangan', 'NOUN'), ('termasuk', 'VERB'), ('paylater', 'NOUN'), ('memiliki', 'VERB'), ('risiko', 'NOUN'), ('dan', 'CCONJ'), ('dampak', 'NOUN'), ('negatif', 'ADJ'), ('jika', 'SCONJ'), ('tidak', 'PART'), ('digunakan', 'VERB'), ('dengan', 'SCONJ'), ('bijak', 'ADJ'), ('.', 'PUNCT')]"
2589,Namun demikian apabila digunakan secara bijak untuk pemenuhan kebutuhan paylater dapat membantu masyarakat untuk mengatur keuangan secara lebih baik hingga meningkatkan skor kredit pengguna supaya bisa mengakses produk keuangan lainnya khususnya produk perbankan.,"[('Namun', 'ADV'), ('demikian', 'PRON'), ('apabila', 'SCONJ'), ('digunakan', 'VERB'), ('secara', 'ADP'), ('bijak', 'ADJ'), ('untuk', 'ADP'), ('pemenuhan', 'NOUN'), ('kebutuhan', 'NOUN'), ('paylater', 'NOUN'), ('dapat', 'AUX'), ('membantu', 'VERB'), ('masyarakat', 'NOUN'), ('untuk', 'SCONJ'), ('mengatur', 'VERB'), ('keuangan', 'NOUN'), ('secara', 'ADP'), ('lebih', 'ADV'), ('baik', 'ADJ'), ('hingga', 'SCONJ'), ('meningkatkan', 'VERB'), ('skor', 'NOUN'), ('kredit', 'NOUN'), ('pengguna', 'NOUN'), ('supaya', 'SCONJ'), ('bisa', 'AUX'), ('mengakses', 'VERB'), ('produk', 'NOUN'), ('keuangan', 'NOUN'), ('lainnya', 'ADJ'), ('khususnya', 'ADP'), ('produk', 'NOUN'), ('perbankan', 'NOUN'), ('.', 'PUNCT')]"
2590,Masyarakat perlu memahami mengenai batas kemampuan bayar mereka sehingga tidak menimbulkan dampak negatif dari pembiayaan dari mana pun termasuk dari paylater imbuh Huda.,"[('Masyarakat', 'NOUN'), ('perlu', 'ADV'), ('memahami', 'VERB'), ('mengenai', 'ADP'), ('batas', 'NOUN'), ('kemampuan', 'NOUN'), ('bayar', 'NOUN'), ('mereka', 'PRON'), ('sehingga', 'SCONJ'), ('tidak', 'PART'), ('menimbulkan', 'VERB'), ('dampak', 'NOUN'), ('negatif', 'ADJ'), ('dari', 'ADP'), ('pembiayaan', 'NOUN'), ('dari', 'ADP'), ('mana', 'PRON'), ('pun', 'PART'), ('termasuk', 'VERB'), ('dari', 'ADP'), ('paylater', 'NOUN'), ('imbuh', 'NOUN'), ('Huda', 'PROPN'), ('.', 'PUNCT')]"
2591,Dari uraian tersebut Huda menuturkan terdapat tiga peran penting dari paylater.,"[('Dari', 'ADP'), ('uraian', 'NOUN'), ('tersebut', 'DET'), ('Huda', 'PROPN'), ('menuturkan', 'VERB'), ('terdapat', 'VERB'), ('tiga', 'NUM'), ('peran', 'NOUN'), ('penting', 'ADJ'), ('dari', 'ADP'), ('paylater', 'NOUN'), ('.', 'PUNCT')]"
2592,Pertama paylater mengatasi keterbatasan dana terutama untuk masyarakat underbanked.,"[('Pertama', 'ADJ'), ('paylater', 'NOUN'), ('mengatasi', 'VERB'), ('keterbatasan', 'NOUN'), ('dana', 'NOUN'), ('terutama', 'ADV'), ('untuk', 'ADP'), ('masyarakat', 'NOUN'), ('underbanked', 'NOUN'), ('.', 'PUNCT')]"
2593,Kepala Bappenas Sampaikan Capaian Target Pembangunan,"[('Kepala', 'PROPN'), ('Bappenas', 'PROPN'), ('Sampaikan', 'VERB'), ('Capaian', 'PROPN'), ('Target', 'PROPN'), ('Pembangunan', 'PROPN')]"
2594,Menteri Perencanaan Pembangunan Nasional PPN/Kepala Badan Perencanaan Pembangunan Nasional Bappenas Rachmat Pambudy menyampaikan capaian indikator pembangunan 2023.,"[('Menteri', 'PROPN'), ('Perencanaan', 'PROPN'), ('Pembangunan', 'PROPN'), ('Nasional', 'PROPN'), ('PPN', 'PROPN'), ('/Kepala', 'PROPN'), ('Badan', 'PROPN'), ('Perencanaan', 'PROPN'), ('Pembangunan', 'PROPN'), ('Nasional', 'PROPN'), ('Bappenas', 'PROPN'), ('Rachmat', 'PROPN'), ('Pambudy', 'PROPN'), ('menyampaikan', 'VERB'), ('capaian', 'NOUN'), ('indikator', 'NOUN'), ('pembangunan', 'NOUN'), ('2023', 'NUM'), ('.', 'PUNCT')]"
2595,Capaian pemerintah ini disandingkan dengan target Rencana Pembangunan Jangka Menengah Nasional RPJMN 2020-2024 serta Rencana Kerja Pemerintah RKP Tahun 2024.,"[('Capaian', 'NOUN'), ('pemerintah', 'NOUN'), ('ini', 'DET'), ('disandingkan', 'VERB'), ('dengan', 'ADP'), ('target', 'NOUN'), ('Rencana', 'PROPN'), ('Pembangunan', 'PROPN'), ('Jangka', 'PROPN'), ('Menengah', 'PROPN'), ('Nasional', 'PROPN'), ('RPJMN', 'PROPN'), ('2020-2024', 'NUM'), ('serta', 'CCONJ'), ('Rencana', 'PROPN'), ('Kerja', 'PROPN'), ('Pemerintah', 'PROPN'), ('RKP', 'PROPN'), ('Tahun', 'PROPN'), ('2024', 'NUM'), ('.', 'PUNCT')]"
2596,Apa yang kami sampaikan di sini bersama kawan-kawan ada baseline tahun 2019 capaian tahun 2023 dan target RPJMN 2020-2024 dan RKP 2024 jelas Rachmat saat Rapat Kerja Raker bersama Komisi XI DPR RI di Jakarta dikutip dari Antara Rabu 13/11/2024.,"[('Apa', 'PRON'), ('yang', 'PRON'), ('kami', 'PRON'), ('sampaikan', 'VERB'), ('di', 'ADP'), ('sini', 'PRON'), ('bersama', 'ADP'), ('kawan-kawan', 'NOUN'), ('ada', 'VERB'), ('baseline', 'NOUN'), ('tahun', 'NOUN'), ('2019', 'NUM'), ('capaian', 'NOUN'), ('tahun', 'NOUN'), ('2023', 'NUM'), ('dan', 'CCONJ'), ('target', 'NOUN'), ('RPJMN', 'PROPN'), ('2020-2024', 'NUM'), ('dan', 'CCONJ'), ('RKP', 'PROPN'), ('2024', 'NUM'), ('jelas', 'ADJ'), ('Rachmat', 'PROPN'), ('saat', 'SCONJ'), ('Rapat', 'PROPN'), ('Kerja', 'PROPN'), ('Raker', 'PROPN'), ('bersama', 'ADP'), ('Komisi', 'PROPN'), ('XI', 'NUM'), ('DPR', 'PROPN'), ('RI', 'PROPN'), ('di', 'ADP'), ('Jakarta', 'PROPN'), ('dikutip', 'VERB'), ('dari', 'ADP'), ('Antara', 'ADP'), ('Rabu', 'PROPN'), ('13/11/2024', 'NUM'), ('.', 'PUNCT')]"
2597,Pada saat ini sedang kami lakukan evaluasi hasil capaian pembangunan dan dengan basis evaluasi itu kami merencanakan akan melakukan apa yang menjadi visi-misi pemerintahan baru.,"[('Pada', 'ADP'), ('saat', 'NOUN'), ('ini', 'DET'), ('sedang', 'AUX'), ('kami', 'PRON'), ('lakukan', 'VERB'), ('evaluasi', 'NOUN'), ('hasil', 'NOUN'), ('capaian', 'NOUN'), ('pembangunan', 'NOUN'), ('dan', 'CCONJ'), ('dengan', 'SCONJ'), ('basis', 'NOUN'), ('evaluasi', 'NOUN'), ('itu', 'DET'), ('kami', 'PRON'), ('merencanakan', 'VERB'), ('akan', 'AUX'), ('melakukan', 'VERB'), ('apa', 'PRON'), ('yang', 'PRON'), ('menjadi', 'VERB'), ('visi-misi', 'NOUN'), ('pemerintahan', 'NOUN'), ('baru', 'ADJ'), ('.', 'PUNCT')]"
2598,Apa yang kita kerjakan bersama adalah kelanjutan dari pemerintahan-pemerintahan sebelumnya ujarnya lagi.,"[('Apa', 'PRON'), ('yang', 'PRON'), ('kita', 'PRON'), ('kerjakan', 'VERB'), ('bersama', 'ADV'), ('adalah', 'AUX'), ('kelanjutan', 'NOUN'), ('dari', 'ADP'), ('pemerintahan-pemerintahan', 'NOUN'), ('sebelumnya', 'ADJ'), ('ujar', 'NOUN'), ('nya', 'PRON'), ('lagi', 'ADV'), ('.', 'PUNCT')]"
2599,Pertama seluruh indikator yang termuat dalam kategori perekonomian diperkirakan tidak tercapai sesuai target yang telah ditetapkan.,"[('Pertama', 'ADJ'), ('seluruh', 'DET'), ('indikator', 'NOUN'), ('yang', 'PRON'), ('termuat', 'VERB'), ('dalam', 'ADP'), ('kategori', 'NOUN'), ('perekonomian', 'NOUN'), ('diperkirakan', 'VERB'), ('tidak', 'PART'), ('tercapai', 'VERB'), ('sesuai', 'ADP'), ('target', 'NOUN'), ('yang', 'PRON'), ('telah', 'AUX'), ('ditetapkan', 'VERB'), ('.', 'PUNCT')]"
2600,Untuk Pertumbuhan Ekonomi capaian tahun 2023 sebesar 505 persen dengan baseline tahun 2019 yaitu 502 persen.,"[('Untuk', 'ADP'), ('Pertumbuhan', 'NOUN'), ('Ekonomi', 'PROPN'), ('capaian', 'NOUN'), ('tahun', 'NOUN'), ('2023', 'NUM'), ('sebesar', 'ADP'), ('505', 'NUM'), ('persen', 'NOUN'), ('dengan', 'ADP'), ('baseline', 'NOUN'), ('tahun', 'NOUN'), ('2019', 'NUM'), ('yaitu', 'ADP'), ('502', 'NUM'), ('persen', 'NOUN'), ('.', 'PUNCT')]"
2601,Adapun target dalam RPJMN 2020-2024 berkisar 62-65 persen dan RKP 2024 sebesar 53-57 persen yang berarti indikator ini diperkirakan tak tercapai hingga akhir tahun sesuai target.,"[('Ada', 'SCONJ'), ('pun', 'PART'), ('target', 'NOUN'), ('dalam', 'ADP'), ('RPJMN', 'PROPN'), ('2020-2024', 'NUM'), ('berkisar', 'VERB'), ('62-65', 'NUM'), ('persen', 'NOUN'), ('dan', 'CCONJ'), ('RKP', 'PROPN'), ('2024', 'NUM'), ('sebesar', 'ADP'), ('53-57', 'NUM'), ('persen', 'NOUN'), ('yang', 'PRON'), ('berarti', 'VERB'), ('indikator', 'NOUN'), ('ini', 'DET'), ('diperkirakan', 'VERB'), ('tak', 'PART'), ('tercapai', 'VERB'), ('hingga', 'ADP'), ('akhir', 'NOUN'), ('tahun', 'NOUN'), ('sesuai', 'ADP'), ('target', 'NOUN'), ('.', 'PUNCT')]"
2602,Selanjutnya yaitu indikator Pertumbuhan Investasi dengan baseline 2019 sebesar 4-5 persen capaian 2023 sebesar 44 persen serta target RPJMN 66-7 persen dan RKP 62-7 persen.,"[('Selanjutnya', 'ADV'), ('yaitu', 'ADP'), ('indikator', 'NOUN'), ('Pertumbuhan', 'NOUN'), ('Investasi', 'PROPN'), ('dengan', 'ADP'), ('baseline', 'NOUN'), ('2019', 'NUM'), ('sebesar', 'ADP'), ('4-5', 'NUM'), ('persen', 'NOUN'), ('capaian', 'NOUN'), ('2023', 'NUM'), ('sebesar', 'ADP'), ('44', 'NUM'), ('persen', 'NOUN'), ('serta', 'CCONJ'), ('target', 'NOUN'), ('RPJMN', 'PROPN'), ('66-7', 'NUM'), ('persen', 'NOUN'), ('dan', 'CCONJ'), ('RKP', 'NOUN'), ('62-7', 'NUM'), ('persen', 'NOUN'), ('.', 'PUNCT')]"
2603,Share Industri Pengolahan dengan baseline 2019 sebesar 197 persen capaian 1867 persen lalu RPJMN 21 persen.,"[('Share', 'PROPN'), ('Industri', 'PROPN'), ('Pengolahan', 'PROPN'), ('dengan', 'ADP'), ('baseline', 'PROPN'), ('2019', 'NUM'), ('sebesar', 'ADP'), ('197', 'NUM'), ('persen', 'NOUN'), ('capaian', 'NOUN'), ('1867', 'NUM'), ('persen', 'NOUN'), ('lalu', 'ADV'), ('RPJMN', 'PROPN'), ('21', 'NUM'), ('persen', 'NOUN'), ('.', 'PUNCT')]"
2604,Begitu pula dengan indikator Tingkat Pengangguran Terbuka TPT yang memiliki baseline 523 persen capaian 532 persen RPJMN 36-43 persen dan RKP 5-57 persen.,"[('Begitu', 'ADV'), ('pula', 'ADV'), ('dengan', 'ADP'), ('indikator', 'NOUN'), ('Tingkat', 'PROPN'), ('Pengangguran', 'PROPN'), ('Terbuka', 'PROPN'), ('TPT', 'PROPN'), ('yang', 'PRON'), ('memiliki', 'VERB'), ('baseline', 'NOUN'), ('523', 'NUM'), ('persen', 'NOUN'), ('capaian', 'NOUN'), ('532', 'NUM'), ('persen', 'NOUN'), ('RPJMN', 'PROPN'), ('36-43', 'NUM'), ('persen', 'NOUN'), ('dan', 'CCONJ'), ('RKP', 'NOUN'), ('5-57', 'NUM'), ('persen', 'NOUN'), ('.', 'PUNCT')]"
