,sentence,pos_tag
2575,Sebagai bentuk dukungan lebih lanjut Garudafood mengadakan workshop peningkatan kapasitas secara tatap muka yang pertama kali dilakukan pasca pandemi.,"[('Sebagai', 'IN'), ('bentuk', 'NN'), ('dukungan', 'NN'), ('lebih', 'ADV'), ('lanjut', 'JJ'), ('Garudafood', 'NNP'), ('mengadakan', 'VB'), ('workshop', 'FW'), ('peningkatan', 'NN'), ('kapasitas', 'NN'), ('secara', 'IN'), ('tatap', 'VB'), ('muka', 'NN'), ('yang', 'PR'), ('pertama', 'NUM'), ('kali', 'NN'), ('dilakukan', 'VB'), ('pasca', 'JJ'), ('pandemi', 'VB'), ('.', 'SYM')]"
2576,Kegiatan ini tidak hanya sekedar meningkatkan keterampilan teknis namun juga sekaligus sebagai bentuk apresiasi serta memfasilitasi pembentukan jaringan yang lebih luas dan mandiri.,"[('Kegiatan', 'NN'), ('ini', 'DT'), ('tidak', 'NEG'), ('hanya', 'ADV'), ('sekedar', 'ADV'), ('meningkatkan', 'VB'), ('keterampilan', 'NN'), ('teknis', 'JJ'), ('namun', 'CC'), ('juga', 'ADV'), ('sekaligus', 'ADV'), ('sebagai', 'IN'), ('bentuk', 'NN'), ('apresiasi', 'NN'), ('serta', 'CC'), ('memfasilitasi', 'VB'), ('pembentukan', 'NN'), ('jaringan', 'NN'), ('yang', 'PR'), ('lebih', 'ADV'), ('luas', 'JJ'), ('dan', 'CC'), ('mandiri', 'JJ'), ('.', 'SYM')]"
2577,Kegiatan ini diharapkan dapat mengoptimalkan potensi usahanya dengan lebih baik khususnya dalam menghadapi tantangan bisnis di era digital dan globalisasi.,"[('Kegiatan', 'NN'), ('ini', 'DT'), ('diharapkan', 'VB'), ('dapat', 'ADV'), ('mengoptimalkan', 'VB'), ('potensi', 'NN'), ('usaha', 'NN'), ('nya', 'PR'), ('dengan', 'IN'), ('lebih', 'ADV'), ('baik', 'JJ'), ('khususnya', 'ADV'), ('dalam', 'IN'), ('menghadapi', 'VB'), ('tantangan', 'NN'), ('bisnis', 'NN'), ('di', 'IN'), ('era', 'NN'), ('digital', 'JJ'), ('dan', 'CC'), ('globalisasi', 'NN'), ('.', 'SYM')]"
2578,Hingga akhir 2024 Kampung Wirausaha Garudafood memiliki 454 komunitas binaan yang tersebar di wilayah seperti Jabodetabek Bandung Gresik Tasikmalaya dan Garut.,"[('Hingga', 'IN'), ('akhir', 'NN'), ('2024', 'NUM'), ('Kampung', 'NNP'), ('Wirausaha', 'NNP'), ('Garudafood', 'NNP'), ('memiliki', 'VB'), ('454', 'NUM'), ('komunitas', 'NN'), ('binaan', 'NN'), ('yang', 'PR'), ('tersebar', 'VB'), ('di', 'IN'), ('wilayah', 'NN'), ('seperti', 'IN'), ('Jabodetabek', 'NNP'), ('Bandung', 'NNP'), ('Gresik', 'NNP'), ('Tasikmalaya', 'NNP'), ('dan', 'CC'), ('Garut', 'NNP'), ('.', 'SYM')]"
2579,Keanggotaan Kampung Wirausaha Garudafood hingga akhir 2024 mencapai hampir 30 persen dibandingkan tahun sebelumnya.,"[('Keanggotaan', 'NN'), ('Kampung', 'NNP'), ('Wirausaha', 'NNP'), ('Garudafood', 'NNP'), ('hingga', 'IN'), ('akhir', 'NN'), ('2024', 'NUM'), ('mencapai', 'VB'), ('hampir', 'ADV'), ('30', 'NUM'), ('persen', 'NUM'), ('dibandingkan', 'VB'), ('tahun', 'NN'), ('sebelumnya', 'JJ'), ('.', 'SYM')]"
2580,Dalam perencanaan strategis jangka pendek Kampung Wirausaha Garudafood berkomitmen memperluas jaringan komunitas di wilayah lain.,"[('Dalam', 'IN'), ('perencanaan', 'NN'), ('strategis', 'JJ'), ('jangka', 'NN'), ('pendek', 'JJ'), ('Kampung', 'NNP'), ('Wirausaha', 'NNP'), ('Garudafood', 'NNP'), ('berkomitmen', 'VB'), ('memperluas', 'VB'), ('jaringan', 'NN'), ('komunitas', 'NN'), ('di', 'IN'), ('wilayah', 'NN'), ('lain', 'JJ'), ('.', 'SYM')]"
2581,Potensi Paylater jadi Bantalan Pembiayaan Masyarakat di Tengah Ketidakpastian Ekonomi,"[('Potensi', 'NN'), ('Paylater', 'NNP'), ('jadi', 'VB'), ('Bantalan', 'NNP'), ('Pembiayaan', 'NNP'), ('Masyarakat', 'NNP'), ('di', 'IN'), ('Tengah', 'NNP'), ('Ketidakpastian', 'NNP'), ('Ekonomi', 'NNP')]"
2582,Di tengah tantangan ekonomi saat ini percepatan penyaluran kredit menjadi salah satu instrumen penting untuk meningkatkan konsumsi masyarakat.,"[('Di', 'IN'), ('tengah', 'ADV'), ('tantangan', 'NN'), ('ekonomi', 'NN'), ('saat', 'SC'), ('ini', 'PR'), ('percepatan', 'NN'), ('penyaluran', 'NN'), ('kredit', 'NN'), ('menjadi', 'VB'), ('salah', 'JJ'), ('satu', 'NUM'), ('instrumen', 'NN'), ('penting', 'JJ'), ('untuk', 'SC'), ('meningkatkan', 'VB'), ('konsumsi', 'NN'), ('masyarakat', 'NN'), ('.', 'SYM')]"
2583,Produk buy now pay later BNPL atau paylater sebagai layanan kredit digital dinilai dapat menstimulasi konsumsi masyarakat.,"[('Produk', 'NN'), ('buy', 'FW'), ('now', 'FW'), ('pay', 'FW'), ('later', 'NN'), ('BNPL', 'NNP'), ('atau', 'CC'), ('paylater', 'NN'), ('sebagai', 'IN'), ('layanan', 'NN'), ('kredit', 'NN'), ('digital', 'JJ'), ('dinilai', 'VB'), ('dapat', 'ADV'), ('menstimulasi', 'VB'), ('konsumsi', 'NN'), ('masyarakat', 'NN'), ('.', 'SYM')]"
2584,Ekonom dan Direktur Ekonomi Digital Center of Economic and Law Studies Celios Nailul Huda mengatakan ketika daya beli masyarakat menurun tetapi kebutuhan yang cenderung tetap masyarakat akan mencari pembiayaan untuk membantu pemenuhan kebutuhan tersebut.,"[('Ekonom', 'NNP'), ('dan', 'CC'), ('Direktur', 'NNP'), ('Ekonomi', 'NNP'), ('Digital', 'NNP'), ('Center', 'NNP'), ('of', 'NNP'), ('Economic', 'NNP'), ('and', 'NNP'), ('Law', 'NNP'), ('Studies', 'NNP'), ('Celios', 'NNP'), ('Nailul', 'NNP'), ('Huda', 'NNP'), ('mengatakan', 'VB'), ('ketika', 'SC'), ('daya', 'NN'), ('beli', 'VB'), ('masyarakat', 'NN'), ('menurun', 'VB'), ('tetapi', 'CC'), ('kebutuhan', 'NN'), ('yang', 'PR'), ('cenderung', 'JJ'), ('tetap', 'ADV'), ('masyarakat', 'NN'), ('akan', 'ADV'), ('mencari', 'VB'), ('pembiayaan', 'NN'), ('untuk', 'SC'), ('membantu', 'VB'), ('pemenuhan', 'NN'), ('kebutuhan', 'NN'), ('tersebut', 'DT'), ('.', 'SYM')]"
2585,SHUTTERSTOCK/PRZEMEK KLOS Ilustrasi fasilitas pay later buy now pay later BNPL.,"[('SHUTTERSTOCK', 'NNP'), ('/', 'SYM'), ('PRZEMEK', 'NNP'), ('KLOS', 'NNP'), ('Ilustrasi', 'NNP'), ('fasilitas', 'NN'), ('pay', 'FW'), ('later', 'NN'), ('buy', 'FW'), ('now', 'FW'), ('pay', 'FW'), ('later', 'NN'), ('BNPL', 'NNP'), ('.', 'SYM')]"
2586,Bagi mereka yang kesulitan mendapatkan akses kredit konvensional mereka akan mengandalkan pembiayaan alternatif salah satunya adalah paylater.,"[('Bagi', 'IN'), ('mereka', 'PR'), ('yang', 'PR'), ('kesulitan', 'NN'), ('mendapatkan', 'VB'), ('akses', 'NN'), ('kredit', 'NN'), ('konvensional', 'JJ'), ('mereka', 'PR'), ('akan', 'ADV'), ('mengandalkan', 'VB'), ('pembiayaan', 'NN'), ('alternatif', 'NN'), ('salah', 'JJ'), ('satu', 'NUM'), ('nya', 'DT'), ('adalah', 'ADV'), ('paylater', 'NN'), ('.', 'SYM')]"
2587,Sistem penyaluran limit kredit yang cepat dan fleksibel serta diiringi dengan sistem credit scoring yang prudent membuat paylater jadi alat keuangan yang relevan serta menjadi bantalan pembiayaan bagi masyarakat di tengah ketidakpastian ekonomi kata dia dalam keterangan resmi dikutip Sabtu 9/11/2024.,"[('Sistem', 'NN'), ('penyaluran', 'NN'), ('limit', 'NN'), ('kredit', 'NN'), ('yang', 'PR'), ('cepat', 'JJ'), ('dan', 'CC'), ('fleksibel', 'JJ'), ('serta', 'CC'), ('diiringi', 'VB'), ('dengan', 'IN'), ('sistem', 'NN'), ('credit', 'NN'), ('scoring', 'FW'), ('yang', 'PR'), ('prudent', 'NN'), ('membuat', 'VB'), ('paylater', 'NN'), ('jadi', 'VB'), ('alat', 'NN'), ('keuangan', 'NN'), ('yang', 'PR'), ('relevan', 'NN'), ('serta', 'CC'), ('menjadi', 'VB'), ('bantalan', 'NN'), ('pembiayaan', 'NN'), ('bagi', 'IN'), ('masyarakat', 'NN'), ('di', 'IN'), ('tengah', 'NN'), ('ketidakpastian', 'NN'), ('ekonomi', 'NN'), ('kata', 'NN'), ('dia', 'PR'), ('dalam', 'IN'), ('keterangan', 'NN'), ('resmi', 'JJ'), ('dikutip', 'VB'), ('Sabtu', 'NNP'), ('9/11/2024', 'NUM'), ('.', 'SYM')]"
2588,Ia mengingatkan setiap instrumen keuangan termasuk paylater memiliki risiko dan dampak negatif jika tidak digunakan dengan bijak.,"[('Ia', 'PR'), ('mengingatkan', 'VB'), ('setiap', 'DT'), ('instrumen', 'NN'), ('keuangan', 'NN'), ('termasuk', 'VB'), ('paylater', 'NN'), ('memiliki', 'VB'), ('risiko', 'NN'), ('dan', 'CC'), ('dampak', 'NN'), ('negatif', 'JJ'), ('jika', 'SC'), ('tidak', 'NEG'), ('digunakan', 'VB'), ('dengan', 'IN'), ('bijak', 'JJ'), ('.', 'SYM')]"
2589,Namun demikian apabila digunakan secara bijak untuk pemenuhan kebutuhan paylater dapat membantu masyarakat untuk mengatur keuangan secara lebih baik hingga meningkatkan skor kredit pengguna supaya bisa mengakses produk keuangan lainnya khususnya produk perbankan.,"[('Namun', 'CC'), ('demikian', 'PR'), ('apabila', 'SC'), ('digunakan', 'VB'), ('secara', 'IN'), ('bijak', 'JJ'), ('untuk', 'SC'), ('pemenuhan', 'NN'), ('kebutuhan', 'NN'), ('paylater', 'NN'), ('dapat', 'ADV'), ('membantu', 'VB'), ('masyarakat', 'NN'), ('untuk', 'SC'), ('mengatur', 'VB'), ('keuangan', 'NN'), ('secara', 'IN'), ('lebih', 'ADV'), ('baik', 'JJ'), ('hingga', 'SC'), ('meningkatkan', 'VB'), ('skor', 'NN'), ('kredit', 'NN'), ('pengguna', 'NN'), ('supaya', 'SC'), ('bisa', 'ADV'), ('mengakses', 'VB'), ('produk', 'NN'), ('keuangan', 'NN'), ('lain', 'JJ'), ('nya', 'DT'), ('khususnya', 'ADV'), ('produk', 'NN'), ('perbankan', 'NN'), ('.', 'SYM')]"
2590,Masyarakat perlu memahami mengenai batas kemampuan bayar mereka sehingga tidak menimbulkan dampak negatif dari pembiayaan dari mana pun termasuk dari paylater imbuh Huda.,"[('Masyarakat', 'NN'), ('perlu', 'ADV'), ('memahami', 'VB'), ('mengenai', 'IN'), ('batas', 'NN'), ('kemampuan', 'NN'), ('bayar', 'VB'), ('mereka', 'PR'), ('sehingga', 'SC'), ('tidak', 'NEG'), ('menimbulkan', 'VB'), ('dampak', 'NN'), ('negatif', 'JJ'), ('dari', 'IN'), ('pembiayaan', 'NN'), ('dari', 'IN'), ('mana', 'PR'), ('pun', 'RP'), ('termasuk', 'VB'), ('dari', 'IN'), ('paylater', 'NN'), ('imbuh', 'NN'), ('Huda', 'NNP'), ('.', 'SYM')]"
2591,Dari uraian tersebut Huda menuturkan terdapat tiga peran penting dari paylater.,"[('Dari', 'IN'), ('uraian', 'NN'), ('tersebut', 'DT'), ('Huda', 'NNP'), ('menuturkan', 'VB'), ('terdapat', 'VB'), ('tiga', 'NUM'), ('peran', 'NN'), ('penting', 'JJ'), ('dari', 'IN'), ('paylater', 'NN'), ('.', 'SYM')]"
2592,Pertama paylater mengatasi keterbatasan dana terutama untuk masyarakat underbanked.,"[('Pertama', 'NUM'), ('paylater', 'NN'), ('mengatasi', 'VB'), ('keterbatasan', 'NN'), ('dana', 'NN'), ('terutama', 'JJ'), ('untuk', 'SC'), ('masyarakat', 'NN'), ('underbanked', 'FW'), ('.', 'SYM')]"
2593,Kepala Bappenas Sampaikan Capaian Target Pembangunan,"[('Kepala', 'NN'), ('Bappenas', 'NNP'), ('Sampaikan', 'NNP'), ('Capaian', 'NNP'), ('Target', 'NNP'), ('Pembangunan', 'NNP')]"
2594,Menteri Perencanaan Pembangunan Nasional PPN/Kepala Badan Perencanaan Pembangunan Nasional Bappenas Rachmat Pambudy menyampaikan capaian indikator pembangunan 2023.,"[('Menteri', 'NNP'), ('Perencanaan', 'NNP'), ('Pembangunan', 'NNP'), ('Nasional', 'NNP'), ('PPN', 'NNP'), ('/', 'SYM'), ('Kepala', 'NNP'), ('Badan', 'NNP'), ('Perencanaan', 'NNP'), ('Pembangunan', 'NNP'), ('Nasional', 'NNP'), ('Bappenas', 'NNP'), ('Rachmat', 'NNP'), ('Pambudy', 'NNP'), ('menyampaikan', 'VB'), ('capaian', 'NN'), ('indikator', 'NN'), ('pembangunan', 'NN'), ('2023', 'NUM'), ('.', 'SYM')]"
2595,Capaian pemerintah ini disandingkan dengan target Rencana Pembangunan Jangka Menengah Nasional RPJMN 2020-2024 serta Rencana Kerja Pemerintah RKP Tahun 2024.,"[('Capaian', 'NNP'), ('pemerintah', 'NN'), ('ini', 'DT'), ('disandingkan', 'VB'), ('dengan', 'IN'), ('target', 'NN'), ('Rencana', 'NNP'), ('Pembangunan', 'NNP'), ('Jangka', 'NNP'), ('Menengah', 'NNP'), ('Nasional', 'NNP'), ('RPJMN', 'NNP'), ('2020-2024', 'NUM'), ('serta', 'CC'), ('Rencana', 'NNP'), ('Kerja', 'NNP'), ('Pemerintah', 'NNP'), ('RKP', 'NNP'), ('Tahun', 'NNP'), ('2024', 'NUM'), ('.', 'SYM')]"
2596,Apa yang kami sampaikan di sini bersama kawan-kawan ada baseline tahun 2019 capaian tahun 2023 dan target RPJMN 2020-2024 dan RKP 2024 jelas Rachmat saat Rapat Kerja Raker bersama Komisi XI DPR RI di Jakarta dikutip dari Antara Rabu 13/11/2024.,"[('Apa', 'PR'), ('yang', 'SC'), ('kami', 'PR'), ('sampaikan', 'VB'), ('di', 'IN'), ('sini', 'PR'), ('bersama', 'IN'), ('kawan-kawan', 'NN'), ('ada', 'VB'), ('baseline', 'FW'), ('tahun', 'NN'), ('2019', 'NUM'), ('capaian', 'NN'), ('tahun', 'NN'), ('2023', 'NUM'), ('dan', 'CC'), ('target', 'NN'), ('RPJMN', 'NNP'), ('2020-2024', 'NUM'), ('dan', 'CC'), ('RKP', 'NNP'), ('2024', 'NUM'), ('jelas', 'JJ'), ('Rachmat', 'NNP'), ('saat', 'SC'), ('Rapat', 'NNP'), ('Kerja', 'NNP'), ('Raker', 'NNP'), ('bersama', 'IN'), ('Komisi', 'NNP'), ('XI', 'NNP'), ('DPR', 'NNP'), ('RI', 'NNP'), ('di', 'IN'), ('Jakarta', 'NNP'), ('dikutip', 'VB'), ('dari', 'IN'), ('Antara', 'NNP'), ('Rabu', 'NNP'), ('13/11/2024', 'NUM'), ('.', 'SYM')]"
2597,Pada saat ini sedang kami lakukan evaluasi hasil capaian pembangunan dan dengan basis evaluasi itu kami merencanakan akan melakukan apa yang menjadi visi-misi pemerintahan baru.,"[('Pada', 'IN'), ('saat', 'SC'), ('ini', 'PR'), ('sedang', 'ADV'), ('kami', 'PR'), ('lakukan', 'VB'), ('evaluasi', 'NN'), ('hasil', 'NN'), ('capaian', 'NN'), ('pembangunan', 'NN'), ('dan', 'CC'), ('dengan', 'IN'), ('basis', 'NN'), ('evaluasi', 'NN'), ('itu', 'DT'), ('kami', 'PR'), ('merencanakan', 'VB'), ('akan', 'ADV'), ('melakukan', 'VB'), ('apa', 'PR'), ('yang', 'PR'), ('menjadi', 'VB'), ('visi-misi', 'NN'), ('pemerintahan', 'NN'), ('baru', 'JJ'), ('.', 'SYM')]"
2598,Apa yang kita kerjakan bersama adalah kelanjutan dari pemerintahan-pemerintahan sebelumnya ujarnya lagi.,"[('Apa', 'PR'), ('yang', 'PR'), ('kita', 'PR'), ('kerjakan', 'NN'), ('bersama', 'IN'), ('adalah', 'ADV'), ('kelanjutan', 'NN'), ('dari', 'IN'), ('pemerintahan-pemerintahan', 'NN'), ('sebelumnya', 'ADV'), ('ujar', 'VB'), ('nya', 'PR'), ('lagi', 'ADV'), ('.', 'SYM')]"
2599,Pertama seluruh indikator yang termuat dalam kategori perekonomian diperkirakan tidak tercapai sesuai target yang telah ditetapkan.,"[('Pertama', 'NUM'), ('seluruh', 'DT'), ('indikator', 'NN'), ('yang', 'PR'), ('termuat', 'VB'), ('dalam', 'IN'), ('kategori', 'NN'), ('perekonomian', 'NN'), ('diperkirakan', 'VB'), ('tidak', 'NEG'), ('tercapai', 'VB'), ('sesuai', 'JJ'), ('target', 'NN'), ('yang', 'PR'), ('telah', 'ADV'), ('ditetapkan', 'VB'), ('.', 'SYM')]"
2600,Untuk Pertumbuhan Ekonomi capaian tahun 2023 sebesar 505 persen dengan baseline tahun 2019 yaitu 502 persen.,"[('Untuk', 'SC'), ('Pertumbuhan', 'NNP'), ('Ekonomi', 'NNP'), ('capaian', 'NN'), ('tahun', 'NN'), ('2023', 'NUM'), ('sebesar', 'NN'), ('505', 'NUM'), ('persen', 'NUM'), ('dengan', 'IN'), ('baseline', 'FW'), ('tahun', 'NN'), ('2019', 'NUM'), ('yaitu', 'SC'), ('502', 'NUM'), ('persen', 'NUM'), ('.', 'SYM')]"
2601,Adapun target dalam RPJMN 2020-2024 berkisar 62-65 persen dan RKP 2024 sebesar 53-57 persen yang berarti indikator ini diperkirakan tak tercapai hingga akhir tahun sesuai target.,"[('Adapun', 'IN'), ('target', 'NN'), ('dalam', 'IN'), ('RPJMN', 'NNP'), ('2020-2024', 'NUM'), ('berkisar', 'VB'), ('62-65', 'NUM'), ('persen', 'NUM'), ('dan', 'CC'), ('RKP', 'NNP'), ('2024', 'NUM'), ('sebesar', 'NN'), ('53-57', 'NUM'), ('persen', 'NUM'), ('yang', 'PR'), ('berarti', 'VB'), ('indikator', 'NN'), ('ini', 'DT'), ('diperkirakan', 'VB'), ('tak', 'NEG'), ('tercapai', 'VB'), ('hingga', 'IN'), ('akhir', 'NN'), ('tahun', 'NN'), ('sesuai', 'JJ'), ('target', 'NN'), ('.', 'SYM')]"
2602,Selanjutnya yaitu indikator Pertumbuhan Investasi dengan baseline 2019 sebesar 4-5 persen capaian 2023 sebesar 44 persen serta target RPJMN 66-7 persen dan RKP 62-7 persen.,"[('Selanjutnya', 'ADV'), ('yaitu', 'SC'), ('indikator', 'NN'), ('Pertumbuhan', 'NNP'), ('Investasi', 'NNP'), ('dengan', 'IN'), ('baseline', 'FW'), ('2019', 'NUM'), ('sebesar', 'NN'), ('4-5', 'NUM'), ('persen', 'NUM'), ('capaian', 'NN'), ('2023', 'NUM'), ('sebesar', 'NN'), ('44', 'NUM'), ('persen', 'NUM'), ('serta', 'CC'), ('target', 'NN'), ('RPJMN', 'NNP'), ('66-7', 'NUM'), ('persen', 'NUM'), ('dan', 'CC'), ('RKP', 'NNP'), ('62-7', 'NUM'), ('persen', 'NUM'), ('.', 'SYM')]"
2603,Share Industri Pengolahan dengan baseline 2019 sebesar 197 persen capaian 1867 persen lalu RPJMN 21 persen.,"[('Share', 'NNP'), ('Industri', 'NNP'), ('Pengolahan', 'NNP'), ('dengan', 'IN'), ('baseline', 'FW'), ('2019', 'NUM'), ('sebesar', 'NN'), ('197', 'NUM'), ('persen', 'NUM'), ('capaian', 'NN'), ('1867', 'NUM'), ('persen', 'NUM'), ('lalu', 'ADV'), ('RPJMN', 'NNP'), ('21', 'NUM'), ('persen', 'NUM'), ('.', 'SYM')]"
2604,Begitu pula dengan indikator Tingkat Pengangguran Terbuka TPT yang memiliki baseline 523 persen capaian 532 persen RPJMN 36-43 persen dan RKP 5-57 persen.,"[('Begitu', 'PR'), ('pula', 'ADV'), ('dengan', 'IN'), ('indikator', 'NN'), ('Tingkat', 'NN'), ('Pengangguran', 'NNP'), ('Terbuka', 'NNP'), ('TPT', 'NNP'), ('yang', 'PR'), ('memiliki', 'VB'), ('baseline', 'FW'), ('523', 'NUM'), ('persen', 'NUM'), ('capaian', 'NN'), ('532', 'NUM'), ('persen', 'NUM'), ('RPJMN', 'NNP'), ('36-43', 'NUM'), ('persen', 'NUM'), ('dan', 'CC'), ('RKP', 'NNP'), ('5-57', 'NUM'), ('persen', 'NUM'), ('.', 'SYM')]"
2605,Selanjutnya tiga indikator yang terdapat dalam kategori kesejahteraan sosial juga diprediksi tak tercapai selaras dengan target dan satu indikator sesuai target.,"[('Selanjutnya', 'ADV'), ('tiga', 'NUM'), ('indikator', 'NN'), ('yang', 'PR'), ('terdapat', 'VB'), ('dalam', 'IN'), ('kategori', 'NN'), ('kesejahteraan', 'NN'), ('sosial', 'JJ'), ('juga', 'ADV'), ('diprediksi', 'VB'), ('tak', 'NEG'), ('tercapai', 'VB'), ('selaras', 'JJ'), ('dengan', 'IN'), ('target', 'NN'), ('dan', 'CC'), ('satu', 'NUM'), ('indikator', 'NN'), ('sesuai', 'JJ'), ('target', 'NN'), ('.', 'SYM')]"
2606,Indikator Tingkat Kemiskinan memiliki baseline 922 persen dengan capaian 936 persen RPJMN 6-7 persen dan RKP 65-75 persen.,"[('Indikator', 'NN'), ('Tingkat', 'NN'), ('Kemiskinan', 'NNP'), ('memiliki', 'VB'), ('baseline', 'FW'), ('922', 'NUM'), ('persen', 'NUM'), ('dengan', 'IN'), ('capaian', 'NN'), ('936', 'NUM'), ('persen', 'NUM'), ('RPJMN', 'NNP'), ('6-7', 'NUM'), ('persen', 'NUM'), ('dan', 'CC'), ('RKP', 'NNP'), ('65-75', 'NUM'), ('persen', 'NUM'), ('.', 'SYM')]"
2607,Indeks Rasio Gini dengan baseline 038 capaian 0388 RPJMN 036-0374 dan RKP 0374-0377.,"[('Indeks', 'NN'), ('Rasio', 'NNP'), ('Gini', 'NNP'), ('dengan', 'IN'), ('baseline', 'FW'), ('038', 'NUM'), ('capaian', 'NN'), ('0388', 'NUM'), ('RPJMN', 'NNP'), ('036-0374', 'NUM'), ('dan', 'CC'), ('RKP', 'NNP'), ('0374-0377', 'NUM'), ('.', 'SYM')]"
2608,Terkait Indeks Pembangunan Manusia IPM mempunyai baseline 7192 persen dengan capaian 7355 persen RPJMN 7554 persen dan RKP 7399-7402 persen.,"[('Terkait', 'VB'), ('Indeks', 'NN'), ('Pembangunan', 'NNP'), ('Manusia', 'NNP'), ('IPM', 'NNP'), ('mempunyai', 'VB'), ('baseline', 'FW'), ('7192', 'NUM'), ('persen', 'NUM'), ('dengan', 'IN'), ('capaian', 'NN'), ('7355', 'NUM'), ('persen', 'NUM'), ('RPJMN', 'NNP'), ('7554', 'NUM'), ('persen', 'NUM'), ('dan', 'CC'), ('RKP', 'NNP'), ('7399-7402', 'NUM'), ('persen', 'NUM'), ('.', 'SYM')]"
2609,Adapun Nilai Tukar Petani NTP dengan baseline 10090 capaian 11246 RPJMN 105 dan RKP 105-108 yang berarti sesuai target.,"[('Adapun', 'IN'), ('Nilai', 'NNP'), ('Tukar', 'NNP'), ('Petani', 'NNP'), ('NTP', 'NNP'), ('dengan', 'IN'), ('baseline', 'FW'), ('10090', 'NUM'), ('capaian', 'NN'), ('11246', 'NUM'), ('RPJMN', 'NNP'), ('105', 'NUM'), ('dan', 'CC'), ('RKP', 'NNP'), ('105-108', 'NUM'), ('yang', 'PR'), ('berarti', 'VB'), ('sesuai', 'JJ'), ('target', 'NN'), ('.', 'SYM')]"
2610,Menyangkut kategori energi dan pangan ada dua indikator yang mencapai target dan sisanya tak sesuai dengan ketetapan sasaran.,"[('Menyangkut', 'IN'), ('kategori', 'NN'), ('energi', 'NN'), ('dan', 'CC'), ('pangan', 'NN'), ('ada', 'VB'), ('dua', 'NUM'), ('indikator', 'NN'), ('yang', 'PR'), ('mencapai', 'VB'), ('target', 'NN'), ('dan', 'CC'), ('sisa', 'NN'), ('nya', 'DT'), ('tak', 'NEG'), ('sesuai', 'JJ'), ('dengan', 'IN'), ('ketetapan', 'NN'), ('sasaran', 'NN'), ('.', 'SYM')]"
2611,BTPN Syariah Bengkulu Cetak 17.000 Perempuan Pelaku Ekonomi dalam 3 Tahun,"[('BTPN', 'NNP'), ('Syariah', 'NNP'), ('Bengkulu', 'NNP'), ('Cetak', 'NNP'), ('17.000', 'NUM'), ('Perempuan', 'NNP'), ('Pelaku', 'NN'), ('Ekonomi', 'NNP'), ('dalam', 'IN'), ('3', 'NUM'), ('Tahun', 'NNP')]"
2612,BENGKULU Bank BTPN Syariah melaporkan telah mencetak 17.000 perempuan pelaku ekonomi di Bengkulu dalam tiga tahun terakhir dengan total pendanaan sebesar Rp 37 miliar.,"[('BENGKULU', 'NNP'), ('Bank', 'NNP'), ('BTPN', 'NNP'), ('Syariah', 'NNP'), ('melaporkan', 'VB'), ('telah', 'ADV'), ('mencetak', 'VB'), ('17.000', 'NUM'), ('perempuan', 'NN'), ('pelaku', 'NN'), ('ekonomi', 'NN'), ('di', 'IN'), ('Bengkulu', 'NNP'), ('dalam', 'IN'), ('tiga', 'NUM'), ('tahun', 'NN'), ('terakhir', 'JJ'), ('dengan', 'IN'), ('total', 'NN'), ('pendanaan', 'NN'), ('sebesar', 'NN'), ('Rp', 'SYM'), ('37', 'NUM'), ('miliar', 'NUM'), ('.', 'SYM')]"
2613,Para nasabah tersebar di seluruh wilayah Bengkulu dengan beragam usaha kecil.,"[('Para', 'DT'), ('nasabah', 'NN'), ('tersebar', 'VB'), ('di', 'IN'), ('seluruh', 'DT'), ('wilayah', 'NN'), ('Bengkulu', 'NNP'), ('dengan', 'IN'), ('beragam', 'JJ'), ('usaha', 'NN'), ('kecil', 'JJ'), ('.', 'SYM')]"
2614,Pimpinan Wilayah Area Sumatera BTPN Syariah Vicky Agus Setiawan menjelaskan bahwa hingga November 2024 sebanyak 1.543 kelompok usaha terbentuk di 85 kecamatan di Bengkulu.,"[('Pimpinan', 'NN'), ('Wilayah', 'NNP'), ('Area', 'NNP'), ('Sumatera', 'NNP'), ('BTPN', 'NNP'), ('Syariah', 'NNP'), ('Vicky', 'NNP'), ('Agus', 'NNP'), ('Setiawan', 'NNP'), ('menjelaskan', 'VB'), ('bahwa', 'SC'), ('hingga', 'IN'), ('November', 'NNP'), ('2024', 'NUM'), ('sebanyak', 'NN'), ('1.543', 'NUM'), ('kelompok', 'NN'), ('usaha', 'NN'), ('terbentuk', 'VB'), ('di', 'IN'), ('85', 'NUM'), ('kecamatan', 'NN'), ('di', 'IN'), ('Bengkulu', 'NNP'), ('.', 'SYM')]"
2615,Mayoritas nasabah kami adalah ibu-ibu ujar Vicky dalam acara media briefing di Grage Hotel Bengkulu Kamis 14/11/2024.,"[('Mayoritas', 'NN'), ('nasabah', 'NN'), ('kami', 'PR'), ('adalah', 'ADV'), ('ibu-ibu', 'NN'), ('ujar', 'VB'), ('Vicky', 'NNP'), ('dalam', 'IN'), ('acara', 'NN'), ('media', 'NN'), ('briefing', 'FW'), ('di', 'IN'), ('Grage', 'NNP'), ('Hotel', 'NNP'), ('Bengkulu', 'NNP'), ('Kamis', 'NNP'), ('14/11/2024', 'NUM'), ('.', 'SYM')]"
